modl,funcname,occurs,stable,size,file,line
OrdinaryDiffEq,loopheader!,29,0.4482758620689655,667,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,4
RecursiveArrayTools,vecvecapply,4,0.5,402,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/utils.jl,43
SciMLBase,ODEProblem,0,NaN,78,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/ode_problems.jl,75
Sundials,savevalues!,3,0.3333333333333333,46,/home/artem/.julia/packages/Sundials/1nn1O/src/common_interface/integrator_utils.jl,44
ModelingToolkit,expand_derivatives,2,0.5,56,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/differentials.jl,157
StochasticDiffEq,setup_next_step!,13,0.5384615384615384,216,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_utils.jl,1
ForwardDiff,#s12#11,1,0.0,170,none,0
OrdinaryDiffEq,addsteps!,1,1.0,78,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/stiff_addsteps.jl,23
OrdinaryDiffEq,get_tmp_cache,18,0.7222222222222222,72,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_interface.jl,86
RecursiveArrayTools,_npartitions,15,1.0,83,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/array_partition.jl,297
DelayDiffEq,iscomposite,4,0.25,53,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/alg_utils.jl,21
ForwardDiff,replace_match!,1,0.0,40,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/prelude.jl,39
DiffEqBase,isconcreteu0,22,0.9090909090909091,131,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,191
Distributions,@rand_rdist,1,0.0,383,/home/artem/.julia/packages/Distributions/hAr7L/src/common.jl,169
Base,convert,120,1.0,38,namedtuple.jl,119
StochasticDiffEq,LambaEMCache,0,NaN,102,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/caches/lamba_caches.jl,3
Unitful,genericunit,2,1.0,59,/home/artem/.julia/packages/Unitful/1t88N/src/types.jl,78
DiffEqBase,calculate_residuals!,1,1.0,141,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/calculate_residuals.jl,116
Base,convert,3,0.3333333333333333,55,strings/substring.jl,50
OrdinaryDiffEq,gen_tableau,3,0.0,1480,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,133
Sundials,change_t_via_interpolation!,2,0.0,103,/home/artem/.julia/packages/Sundials/1nn1O/src/common_interface/integrator_utils.jl,174
OrdinaryDiffEq,Rosenbrock23Tableau,0,NaN,126,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/rosenbrock_tableaus.jl,6
Base,convert,1,0.0,46,refpointer.jl,74
DifferentialEquations,get_alg_hints,1,0.0,119,/home/artem/.julia/packages/DifferentialEquations/HSWeG/src/default_arg_parsing.jl,1
OrdinaryDiffEq,set_proposed_dt!,5,0.0,169,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_interface.jl,54
Statistics,mean,2,1.0,52,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Statistics/src/Statistics.jl,164
OrdinaryDiffEq,@owrenzen5pre5,1,1.0,291,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
OrdinaryDiffEq,DefaultInit,0,NaN,44,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initialize_dae.jl,1
OrdinaryDiffEq,Vern7Cache,0,NaN,136,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/caches/verner_caches.jl,41
StochasticDiffEq,SDEOptions,0,NaN,294,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/options_type.jl,3
OrdinaryDiffEq,@vern7pre0,1,1.0,779,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
SciMLBase,#_#27,4,0.0,164,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,615
OrdinaryDiffEq,alg_cache,1,1.0,76,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/caches/rkn_caches.jl,165
DiffEqBase,#get_concrete_problem#62,2,0.0,43,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,108
DelayDiffEq,savevalues!,2,0.5,472,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/interface.jl,20
OrdinaryDiffEq,ShampineCollocationInit,0,NaN,41,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initialize_dae.jl,7
ForwardDiff,JacobianConfig,0,NaN,73,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/config.jl,179
OrdinaryDiffEq,isesdirk,2,0.0,36,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,649
Base,convert,10,0.9,38,set.jl,401
Unitful,@logunit,1,0.0,359,/home/artem/.julia/packages/Unitful/1t88N/src/user.jl,454
OrdinaryDiffEq,#s213#151,1,0.0,397,none,0
SciMLBase,#build_solution#315,43,0.20930232558139536,846,/home/artem/.julia/packages/SciMLBase/sRVBG/src/solutions/ode_solutions.jl,21
Base,convert,55,1.0,105,pair.jl,70
DiffEqBase,NLNewton,0,NaN,76,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/nlsolve/type.jl,65
Sundials,convert,1,1.0,83,/home/artem/.julia/packages/Sundials/1nn1O/src/handle.jl,89
DiffEqBase,_exp2,1,0.0,730,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/fastpow.jl,54
OrdinaryDiffEq,isdtchangeable,10,0.9,36,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,90
OrdinaryDiffEq,@vern9pre1,1,1.0,1610,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
OrdinaryDiffEq,nlsolve_f,9,1.0,107,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,382
DiffEqBase,handle_distribution_u0,5,1.0,38,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,217
OrdinaryDiffEq,compute_step!,1,1.0,3537,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/newton.jl,107
Unitful,@unit_symbols,1,0.0,389,/home/artem/.julia/packages/Unitful/1t88N/src/user.jl,266
DiffEqBase,split_callbacks,6,0.0,98,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,333
OrdinaryDiffEq,initial_η,1,1.0,101,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/nlsolve.jl,74
SciMLBase,convert,2,0.0,272,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1502
Base,Type,0,NaN,52,char.jl,50
OrdinaryDiffEq,ROS34PW1aTableau,1,0.0,543,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,824
ModelingToolkit,_construct_vars,1,0.0,432,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/variables.jl,106
DelayDiffEq,loopfooter!,3,0.3333333333333333,232,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/interface.jl,2
SciMLBase,#DAEProblem#270,3,0.0,147,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/dae_problems.jl,40
ForwardDiff,partials,3,1.0,68,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/dual.jl,101
Base,convert,82,0.8292682926829268,110,essentials.jl,310
Unitful,preferunits,8,1.0,783,/home/artem/.julia/packages/Unitful/1t88N/src/user.jl,289
DiffEqBase,determine_event_occurance,11,0.0,2212,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,569
Base,deleteat!,8,0.75,113,array.jl,1308
OrdinaryDiffEq,initialize!,2,1.0,480,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/rosenbrock_perform_step.jl,270
Base,convert,18,1.0,38,pair.jl,69
DiffEqBase,_vec,1,0.0,43,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/utils.jl,15
RecursiveArrayTools,recursive_mean,1,0.0,249,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/utils.jl,98
StochasticDiffEq,#build_solution#98,8,0.0,991,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/composite_solution.jl,19
DiffEqBase,bisection,4,0.0,73,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,649
StochasticDiffEq,change_t_via_interpolation!,12,0.6666666666666666,493,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/integrator_interface.jl,1
SciMLBase,remaker_of,1,0.0,35,/home/artem/.julia/packages/SciMLBase/sRVBG/src/remake.jl,16
OrdinaryDiffEq,calc_W!,10,1.0,2487,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_utils.jl,417
DiffEqBase,isdistribution,6,0.8333333333333334,34,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/init.jl,6
SciMLBase,islinear,1,1.0,36,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1346
VectorizationBase,convert,8,0.875,51,/home/artem/.julia/packages/VectorizationBase/bYkVf/src/base_defs.jl,137
Unitful,dimension,3,1.0,40,/home/artem/.julia/packages/Unitful/1t88N/src/utils.jl,174
OrdinaryDiffEq,ode_determine_initdt,32,0.03125,3967,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initdt.jl,1
DiffEqBase,NAN_CHECK,1,1.0,47,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/common_defaults.jl,24
Unitful,power,8,0.875,50,/home/artem/.julia/packages/Unitful/1t88N/src/types.jl,23
OrdinaryDiffEq,addsteps!,1,1.0,78,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/verner_addsteps.jl,167
StochasticDiffEq,seed_multiplier,1,1.0,35,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/StochasticDiffEq.jl,66
SciMLBase,#RODEProblem#231,3,0.0,140,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/rode_problems.jl,34
Base,convert,23,0.6086956521739131,70,range.jl,148
StochasticDiffEq,alg_needs_extra_process,5,1.0,36,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,204
DiffEqBase,NLFunctional,0,NaN,67,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/nlsolve/type.jl,44
Unitful,print_opening_bracket,1,1.0,48,/home/artem/.julia/packages/Unitful/1t88N/src/display.jl,62
SciMLBase,#_#24,6,0.16666666666666666,257,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,571
StochasticDiffEq,RKMilCommute,0,NaN,47,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/algorithms.jl,57
SciMLBase,add_kwonly,1,1.0,68,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,123
OrdinaryDiffEq,#_#308,35,0.3142857142857143,65,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,391
OrdinaryDiffEq,@vern7unpack,1,1.0,269,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
Base.Broadcast,convert,149,0.9463087248322147,107,broadcast.jl,182
DelayDiffEq,_first,4,0.5,151,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/utils.jl,262
OrdinaryDiffEq,_ode_interpolant!,1,1.0,5135,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/interpolants.jl,1367
OrdinaryDiffEq,alg_maximum_order,1,1.0,66,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,443
OrdinaryDiffEq,jacobian_finitediff!,20,0.5,164,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_wrappers.jl,92
DelayDiffEq,has_constant_lags,5,0.2,63,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/utils.jl,6
LightGraphs.SimpleGraphs,src,1,0.0,46,/home/artem/.julia/packages/LightGraphs/IgJif/src/SimpleGraphs/simpleedge.jl,19
Base,convert,7,0.42857142857142855,46,strings/basic.jl,230
SciMLBase,EnsembleThreads,0,NaN,44,/home/artem/.julia/packages/SciMLBase/sRVBG/src/ensemble/basic_ensemble_solve.jl,9
DiffEqBase,promote_u0,8,1.0,38,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/init.jl,3
OrdinaryDiffEq,pop_discontinuity!,26,0.46153846153846156,65,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,400
DifferentialEquations,get_tolerance_level,1,0.0,224,/home/artem/.julia/packages/DifferentialEquations/HSWeG/src/default_arg_parsing.jl,7
Unitful,dimension,52,1.0,41,/home/artem/.julia/packages/Unitful/1t88N/src/utils.jl,223
OrdinaryDiffEq,NLNewtonCache,0,NaN,164,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/type.jl,45
DiffEqJump,DirectFW,0,NaN,44,/home/artem/.julia/packages/DiffEqJump/qzmdL/src/aggregators/aggregators.jl,17
ModelingToolkit,var_from_nested_derivative,1,0.0,46,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/diffeqs/odesystem.jl,103
OrdinaryDiffEq,isfirstcall,1,1.0,56,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/utils.jl,15
DelayDiffEq,iscomposite,1,0.0,34,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/alg_utils.jl,19
OrdinaryDiffEq,has_tstop,26,0.46153846153846156,70,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,394
SciMLBase,#bunchkaufman!#131,1,0.0,138,/home/artem/.julia/packages/SciMLBase/sRVBG/src/operators/common_defaults.jl,33
DiffEqBase,#init#67,10,0.0,175,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/solve.jl,133
LinearAlgebra,convert,4,0.0,46,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LinearAlgebra/src/factorization.jl,55
OrdinaryDiffEq,Rodas4Cache,0,NaN,204,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/caches/rosenbrock_caches.jl,325
DiffEqBase,checkreltol,1,1.0,91,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/linear_nonlinear.jl,55
Base.Broadcast,ArrayStyle,0,NaN,54,broadcast.jl,86
OrdinaryDiffEq,Vern9ExtraStages,0,NaN,600,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/verner_tableaus.jl,2029
StochasticDiffEq,LinearInterpolationData,0,NaN,64,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/interp_func.jl,2
DelayDiffEq,constant_extrapolant,3,0.6666666666666666,92,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/interpolants.jl,11
SciMLBase,#__solve#432,1,0.0,1833,/home/artem/.julia/packages/SciMLBase/sRVBG/src/ensemble/basic_ensemble_solve.jl,97
SciMLBase,promote_tspan,1,1.0,114,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/problem_utils.jl,7
SciMLBase,check_keywords,3,0.0,900,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,79
ArrayInterface,convert,4,0.75,55,/home/artem/.julia/packages/ArrayInterface/gMtB5/src/static.jl,28
Base,convert,1,0.0,103,twiceprecision.jl,247
Unitful,absoluteunit,2,0.0,52,/home/artem/.julia/packages/Unitful/1t88N/src/utils.jl,148
OrdinaryDiffEq,DPRKN12,0,NaN,46,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/algorithms.jl,1251
StochasticDiffEq,alg_cache,1,1.0,60,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/caches/basic_method_caches.jl,110
SciMLBase,__has_tgrad,7,0.42857142857142855,48,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1280
DelayDiffEq,#__solve#32,2,0.0,239,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/solve.jl,1
DelayDiffEq,handle_discontinuities!,3,0.3333333333333333,719,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/utils.jl,158
Unitful,BracketStyle,0,NaN,44,/home/artem/.julia/packages/Unitful/1t88N/src/display.jl,80
StochasticDiffEq,@cache,1,0.0,2274,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/misc_utils.jl,42
RecursiveArrayTools,ArrayPartition,0,NaN,63,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/array_partition.jl,6
DelayDiffEq,auto_dt_reset!,4,0.25,1066,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/interface.jl,430
StochasticDiffEq,step_reject_controller!,2,0.0,113,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/integrators/stepsize_controllers.jl,24
SciMLBase,DAEProblem,0,NaN,82,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/dae_problems.jl,40
SciMLBase,__has_analytic,16,0.6875,48,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1287
SciMLBase,TimeGradientWrapper,0,NaN,74,/home/artem/.julia/packages/SciMLBase/sRVBG/src/function_wrappers.jl,2
OrdinaryDiffEq,@ROS34PW,1,0.0,1372,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,923
LightGraphs.Experimental.Traversals,include,1,1.0,47,/home/artem/.julia/packages/LightGraphs/IgJif/src/Experimental/Traversals/Traversals.jl,1
OrdinaryDiffEq,AutoSwitch,0,NaN,98,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/composite_algs.jl,15
Unitful,#s50#97,1,0.0,226,none,0
DiffEqBase,apply_discrete_callback!,9,0.0,209,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,879
OrdinaryDiffEq,Tsit5Interp,1,0.0,667,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/low_order_rk_tableaus.jl,705
OrdinaryDiffEq,first_discontinuity,26,0.46153846153846156,64,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,399
ModelingToolkit,value,1,1.0,48,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/ModelingToolkit.jl,57
DelayDiffEq,savevalues!,2,0.0,52,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/interface.jl,38
DelayDiffEq,HistoryFunction,0,NaN,70,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/history_function.jl,13
ForwardDiff,extract_derivative,3,1.0,55,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/derivative.jl,81
OrdinaryDiffEq,ode_interpolant!,32,0.34375,341,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/generic_dense.jl,76
SciMLBase,has_analytic,12,0.9166666666666666,77,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1292
StochasticDiffEq,perform_step!,3,0.3333333333333333,477,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/low_order.jl,111
Unitful,print_closing_bracket,1,1.0,48,/home/artem/.julia/packages/Unitful/1t88N/src/display.jl,59
OrdinaryDiffEq,initialize!,1,1.0,719,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/newton.jl,13
Base.MPFR,convert,1,1.0,38,mpfr.jl,60
ModelingToolkit,detime_dvs,1,0.0,212,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/utils.jl,34
SteadyStateDiffEq,#SSRootfind#1,1,1.0,46,/home/artem/.julia/packages/SteadyStateDiffEq/mBKOb/src/algorithms.jl,6
SciMLBase,has_destats,1,1.0,36,/home/artem/.julia/packages/SciMLBase/sRVBG/src/integrator_interface.jl,584
OrdinaryDiffEq,isnewton,2,0.5,34,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/utils.jl,11
OrdinaryDiffEq,jacobian2W!,3,1.0,1298,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_utils.jl,367
ModelingToolkit,rename,3,0.6666666666666666,116,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/variables.jl,73
Unitful,include,1,1.0,47,/home/artem/.julia/packages/Unitful/1t88N/src/Unitful.jl,1
Base,convert,79,0.9367088607594937,54,pointer.jl,26
DiffEqJump,RSSACR,0,NaN,46,/home/artem/.julia/packages/DiffEqJump/qzmdL/src/aggregators/aggregators.jl,55
OrdinaryDiffEq,_postamble!,29,0.0,1023,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,120
ForwardDiff,#s21#19,1,0.0,165,none,0
Sundials,get_tmp_cache,2,0.0,55,/home/artem/.julia/packages/Sundials/1nn1O/src/common_interface/integrator_utils.jl,144
DelayDiffEq,#__init#33,4,0.0,9320,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/solve.jl,9
Pkg.Types,intersect,1,1.0,71,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/versions.jl,249
ModelingToolkit,make_operation,3,0.0,241,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/utils.jl,1
ForwardDiff,convert,1,0.0,72,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/partials.jl,74
StochasticDiffEq,alg_order,1,1.0,44,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/alg_utils.jl,36
RecursiveArrayTools,unpack,2,1.0,39,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/array_partition.jl,304
SciMLBase,islinear,1,0.0,55,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,1347
OrdinaryDiffEq,initialize!,2,0.5,389,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/rosenbrock_perform_step.jl,13
Unitful,showval,1,0.0,114,/home/artem/.julia/packages/Unitful/1t88N/src/display.jl,90
SteadyStateDiffEq,include,1,1.0,47,/home/artem/.julia/packages/SteadyStateDiffEq/mBKOb/src/SteadyStateDiffEq.jl,1
OrdinaryDiffEq,gen_algcache,1,0.0,2230,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/generic_rosenbrock.jl,208
OrdinaryDiffEq,perform_step!,2,1.0,27191,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/perform_step/verner_rk_perform_step.jl,530
StochasticDiffEq,choose_algorithm!,1,0.0,1097,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/perform_step/composite.jl,23
LoopVectorization,convert,1,1.0,45,/home/artem/.julia/packages/LoopVectorization/8MeJu/src/costs.jl,278
Sundials,__init,1,1.0,536,/home/artem/.julia/packages/Sundials/1nn1O/src/common_interface/solve.jl,954
OrdinaryDiffEq,current_interpolant!,32,0.34375,121,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/generic_dense.jl,110
DelayDiffEq,move_back_ode_integrator!,3,0.3333333333333333,604,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/utils.jl,110
DiffEqBase,CallbackSet,0,NaN,49,/home/artem/.julia/packages/DiffEqBase/FMY9y/src/callbacks.jl,320
SciMLBase,#RODEFunction#66,1,0.0,42,/home/artem/.julia/packages/SciMLBase/sRVBG/src/scimlfunctions.jl,906
Unitful,tens,31,0.967741935483871,50,/home/artem/.julia/packages/Unitful/1t88N/src/types.jl,52
DiffEqNoiseProcess,wiener_randn,1,1.0,50,/home/artem/.julia/packages/DiffEqNoiseProcess/tyLf7/src/wiener.jl,2
OrdinaryDiffEq,DPRKN6ConstantCache,0,NaN,380,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/rkn_tableaus.jl,313
ModelingToolkit,expand_derivatives,2,0.5,89,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/equations.jl,68
StochasticDiffEq,alg_cache,2,0.5,296,/home/artem/.julia/packages/StochasticDiffEq/MzqBB/src/caches/lamba_caches.jl,16
ForwardDiff,Tag,0,NaN,92,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/config.jl,16
OrdinaryDiffEq,constructDormandPrince,1,1.0,42,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/constants.jl,6
SciMLBase,#SteadyStateProblem#160,1,0.0,131,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/steady_state_problems.jl,47
DelayDiffEq,pop_tstop!,3,0.3333333333333333,78,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/utils.jl,244
Base.IteratorsMD,convert,6,0.0,61,multidimensional.jl,136
DelayDiffEq,MethodOfSteps,0,NaN,60,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/algorithms.jl,34
Base,convert,2,0.5,38,twiceprecision.jl,246
OrdinaryDiffEq,ShampineCollocationInit,0,NaN,54,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/initialize_dae.jl,5
DelayDiffEq,has_discontinuity,3,0.3333333333333333,78,/home/artem/.julia/packages/DelayDiffEq/kKc9V/src/integrators/utils.jl,248
SciMLBase,isinplace,1,0.0,37,/home/artem/.julia/packages/SciMLBase/sRVBG/src/problems/problem_traits.jl,22
OrdinaryDiffEq,Rodas5Tableau,0,NaN,1536,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/tableaus/rosenbrock_tableaus.jl,461
OrdinaryDiffEq,@tsit5pre4,1,1.0,291,/home/artem/.julia/packages/SciMLBase/sRVBG/src/utils.jl,65
OrdinaryDiffEq,get_new_W_γdt_cutoff,1,1.0,56,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/utils.jl,2
RecursiveArrayTools,recursive_bottom_eltype,8,0.875,83,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/utils.jl,83
OrdinaryDiffEq,handle_dt!,36,0.027777777777777776,1189,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/solve.jl,471
OrdinaryDiffEq,isfsal,1,1.0,34,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/alg_utils.jl,13
RecursiveArrayTools,combine_styles,1,1.0,57,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/array_partition.jl,258
RecursiveArrayTools,copyat_or_push!,46,0.08695652173913043,378,/home/artem/.julia/packages/RecursiveArrayTools/69f7F/src/utils.jl,61
OrdinaryDiffEq,_searchsortedlast,5,0.4,518,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/dense/generic_dense.jl,22
OrdinaryDiffEq,get_new_W!,3,0.6666666666666666,77,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/nlsolve/utils.jl,25
ModelingToolkit,rename,2,0.5,178,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/diffeqs/sdesystem.jl,298
OrdinaryDiffEq,savevalues!,32,0.375,55,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,48
ModelingToolkit,#ODEFunction#216,1,0.0,154,/home/artem/.julia/packages/ModelingToolkit/JtDFb/src/systems/diffeqs/abstractodesystem.jl,112
ForwardDiff,unary_dual_definition,1,0.0,759,/home/artem/.julia/packages/ForwardDiff/m7cm5/src/dual.jl,193
OrdinaryDiffEq,#_#307,20,0.05,61,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/integrators/integrator_utils.jl,387
Unitful,#s50#48,1,0.0,179,none,0
OrdinaryDiffEq,calc_tderivative,2,0.0,583,/home/artem/.julia/packages/OrdinaryDiffEq/hHILQ/src/derivative_utils.jl,23
