modl,funcname,occurs,stable,size,file,line
Pluto,get_assignees,2,1.0,45,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,184
Pluto,get_chunks_id,2,0.5,97,bitarray.jl,126
Pluto,get_chunks_id,3,0.6666666666666666,97,bitarray.jl,126
Pluto,get_emax_max,1,1.0,54,mpfr.jl,1012
Pluto,get_emin_min,1,1.0,54,mpfr.jl,1015
Pluto,get_global_assignees,2,0.5,1066,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,146
Pluto,get_have_color,1,1.0,96,ttyhascolor.jl,19
Pluto,get_local_match_context,1,1.0,216,pcre.jl,34
Pluto,get_methodtable,1,1.0,77,reflection.jl,1330
Pluto,get_my_display_limit,59,0.0,212,/home/artem/.julia/packages/Pluto/fxtGo/src/runner/PlutoRunner.jl,667
Pluto,get_rootassignee,1,1.0,333,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,919
Pluto,get_rootassignee,1,1.0,46,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,919
Pluto,get_rootassignee,1,1.0,46,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,929
Pluto,get_rootassignee,5,1.0,72,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,929
Pluto,get_staged,1,1.0,146,compiler/utilities.jl,90
Pluto,get_str!,1,1.0,169,gmp.jl,236
Pluto,get_task_tls,1,1.0,136,task.jl,192
Pluto,get_unique_short_id,1,1.0,62,/home/artem/.julia/packages/Pluto/fxtGo/test/Dynamic.jl,7
Pluto,get_workspace,1,1.0,226,/home/artem/.julia/packages/Pluto/fxtGo/src/evaluation/WorkspaceManager.jl,184
Pluto,get_workspace,1,1.0,60,/home/artem/.julia/packages/Pluto/fxtGo/src/evaluation/WorkspaceManager.jl,191
Pluto,get_world_counter,1,1.0,48,reflection.jl,1355
Pluto,get_world_counter,1,1.0,48,reflection.jl,1355
Pluto,getbuf,1,0.0,205,grisu/grisu.jl,30
Pluto,getdoc,1,0.0,39,docs/Docs.jl,259
Pluto,getdoc,2,0.0,50,docs/Docs.jl,258
Pluto,getfield_elim_pass!,1,0.0,10751,compiler/ssair/passes.jl,528
Pluto,getfield_nothrow,1,1.0,223,compiler/tfuncs.jl,656
Pluto,getfield_nothrow,2,0.0,1446,compiler/tfuncs.jl,661
Pluto,getfield_tfunc,1,0.0,56,compiler/tfuncs.jl,715
Pluto,getfield_tfunc,4,0.0,4145,compiler/tfuncs.jl,717
Pluto,getindex,1,0.0,116,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/SparseArrays/src/sparsevector.jl,543
Pluto,getindex,1,0.0,1491,compiler/ssair/ir.jl,284
Pluto,getindex,1,0.0,153,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/reshape.jl,517
Pluto,getindex,1,0.0,155,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/SparseArrays/src/sparsevector.jl,817
Pluto,getindex,1,0.0,161,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,444
Pluto,getindex,1,0.0,184,multidimensional.jl,325
Pluto,getindex,1,0.0,205,compiler/ssair/ir.jl,750
Pluto,getindex,1,0.0,274,array.jl,405
Pluto,getindex,1,0.0,275,compiler/ssair/ir.jl,571
Pluto,getindex,1,0.0,296,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframe/dataframe.jl,388
Pluto,getindex,1,0.0,366,essentials.jl,581
Pluto,getindex,1,0.0,366,essentials.jl,581
Pluto,getindex,1,0.0,47,namedtuple.jl,112
Pluto,getindex,1,0.0,56,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframerow/dataframerow.jl,208
Pluto,getindex,1,0.0,57,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,298
Pluto,getindex,1,0.0,58,/home/artem/.julia/packages/CategoricalArrays/ZjBSI/src/pool.jl,43
Pluto,getindex,1,0.0,652,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframe/dataframe.jl,457
Pluto,getindex,1,0.0,70,/home/artem/.julia/packages/DataStructures/ixwFs/src/circular_buffer.jl,52
Pluto,getindex,1,0.0,713,/home/artem/.julia/packages/DataFrames/oQ5c7/src/groupeddataframe/groupeddataframe.jl,398
Pluto,getindex,1,0.0,734,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LibGit2/src/tree.jl,163
Pluto,getindex,1,0.0,736,compiler/ssair/ir.jl,730
Pluto,getindex,1,0.0,78,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,441
Pluto,getindex,1,0.0,846,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/SparseArrays/src/sparsematrix.jl,2396
Pluto,getindex,1,0.0,91,multidimensional.jl,321
Pluto,getindex,1,0.0,96,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframe/dataframe.jl,425
Pluto,getindex,1,1.0,103,/home/artem/.julia/packages/DataFrames/oQ5c7/src/groupeddataframe/groupeddataframe.jl,417
Pluto,getindex,1,1.0,121,/home/artem/.julia/packages/InvertedIndices/l2dyo/src/InvertedIndices.jl,36
Pluto,getindex,1,1.0,126,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/axes.jl,159
Pluto,getindex,1,1.0,130,array.jl,823
Pluto,getindex,1,1.0,132,compiler/ssair/ir.jl,563
Pluto,getindex,1,1.0,142,regex.jl,164
Pluto,getindex,1,1.0,150,range.jl,643
Pluto,getindex,1,1.0,151,strings/basic.jl,190
Pluto,getindex,1,1.0,162,strings/string.jl,209
Pluto,getindex,1,1.0,163,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,300
Pluto,getindex,1,1.0,189,compiler/ssair/ir.jl,235
Pluto,getindex,1,1.0,197,range.jl,733
Pluto,getindex,1,1.0,215,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframe/dataframe.jl,413
Pluto,getindex,1,1.0,255,range.jl,716
Pluto,getindex,1,1.0,325,range.jl,656
Pluto,getindex,1,1.0,364,range.jl,723
Pluto,getindex,1,1.0,382,essentials.jl,618
Pluto,getindex,1,1.0,382,essentials.jl,618
Pluto,getindex,1,1.0,392,tuple.jl,26
Pluto,getindex,1,1.0,395,compiler/ssair/ir.jl,576
Pluto,getindex,1,1.0,458,compiler/ssair/ir.jl,690
Pluto,getindex,1,1.0,47,pair.jl,59
Pluto,getindex,1,1.0,52,array.jl,425
Pluto,getindex,1,1.0,52,array.jl,425
Pluto,getindex,1,1.0,543,strings/string.jl,244
Pluto,getindex,1,1.0,56,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/versions.jl,21
Pluto,getindex,1,1.0,56,regex.jl,163
Pluto,getindex,1,1.0,57,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,216
Pluto,getindex,1,1.0,57,iterators.jl,250
Pluto,getindex,1,1.0,58,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/ext/TOML/src/parser.jl,33
Pluto,getindex,1,1.0,58,multidimensional.jl,92
Pluto,getindex,1,1.0,586,/home/artem/.julia/packages/SentinelArrays/Ubf17/src/SentinelArrays.jl,192
Pluto,getindex,1,1.0,59,strings/basic.jl,725
Pluto,getindex,1,1.0,599,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,241
Pluto,getindex,1,1.0,60,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,297
Pluto,getindex,1,1.0,61,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LibGit2/src/types.jl,1278
Pluto,getindex,1,1.0,62,compiler/ssair/ir.jl,270
Pluto,getindex,1,1.0,640,twiceprecision.jl,468
Pluto,getindex,1,1.0,73,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,345
Pluto,getindex,1,1.0,73,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,345
Pluto,getindex,1,1.0,73,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,345
Pluto,getindex,1,1.0,73,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,349
Pluto,getindex,1,1.0,74,compiler/ssair/ir.jl,589
Pluto,getindex,1,1.0,81,/home/artem/.julia/packages/CSV/YUbbG/src/utils.jl,413
Pluto,getindex,1,1.0,83,/home/artem/.julia/packages/Pluto/fxtGo/src/notebook/Notebook.jl,12
Pluto,getindex,1,1.0,87,bitarray.jl,666
Pluto,getindex,1,1.0,92,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframe/dataframe.jl,473
Pluto,getindex,1,1.0,98,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/axes.jl,158
Pluto,getindex,10,0.8,121,array.jl,414
Pluto,getindex,106,0.7735849056603774,154,dict.jl,465
Pluto,getindex,11,0.7272727272727273,61,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/iteration.jl,189
Pluto,getindex,11,1.0,55,array.jl,413
Pluto,getindex,129,0.5736434108527132,54,tuple.jl,24
Pluto,getindex,13,0.9230769230769231,48,/home/artem/.julia/packages/Tables/nGOci/src/Tables.jl,174
Pluto,getindex,138,0.9855072463768116,47,pair.jl,59
Pluto,getindex,14,0.0,124,iddict.jl,90
Pluto,getindex,14,0.21428571428571427,274,array.jl,405
Pluto,getindex,15,0.9333333333333333,201,array.jl,813
Pluto,getindex,16,0.5,279,array.jl,418
Pluto,getindex,16,0.625,87,/home/artem/.julia/packages/DataFrames/oQ5c7/src/subdataframe/subdataframe.jl,170
Pluto,getindex,17,0.6470588235294118,121,array.jl,414
Pluto,getindex,2,0.0,108,reshapedarray.jl,232
Pluto,getindex,2,0.0,121,/home/artem/.julia/packages/DataFrames/oQ5c7/src/groupeddataframe/groupeddataframe.jl,554
Pluto,getindex,2,0.0,38,/home/artem/.julia/packages/AbstractTrees/VQ0nX/src/iteration.jl,103
Pluto,getindex,2,0.0,442,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/reshape.jl,459
Pluto,getindex,2,0.5,127,strings/substring.jl,78
Pluto,getindex,2,0.5,128,range.jl,650
Pluto,getindex,2,0.5,131,/home/artem/.julia/packages/DataFrames/oQ5c7/src/groupeddataframe/groupeddataframe.jl,394
Pluto,getindex,2,0.5,139,/home/artem/.julia/packages/OffsetArrays/KyIWR/src/OffsetArrays.jl,296
Pluto,getindex,2,0.5,356,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,201
Pluto,getindex,2,0.5,65,env.jl,79
Pluto,getindex,2,1.0,142,array.jl,415
Pluto,getindex,2,1.0,143,strings/basic.jl,182
Pluto,getindex,2,1.0,163,array.jl,416
Pluto,getindex,2,1.0,166,dict.jl,765
Pluto,getindex,2,1.0,46,refvalue.jl,32
Pluto,getindex,2,1.0,58,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Random/src/RNGs.jl,436
Pluto,getindex,2,1.0,76,indices.jl,470
Pluto,getindex,22,0.5909090909090909,77,array.jl,810
Pluto,getindex,2276,0.6528998242530756,54,tuple.jl,24
Pluto,getindex,3,0.0,97,/home/artem/.julia/packages/DataFrames/oQ5c7/src/subdataframe/subdataframe.jl,174
Pluto,getindex,3,0.3333333333333333,145,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,181
Pluto,getindex,3,0.3333333333333333,89,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframe/dataframe.jl,439
Pluto,getindex,3,0.6666666666666666,103,weakkeydict.jl,112
Pluto,getindex,3,0.6666666666666666,150,range.jl,643
Pluto,getindex,3,0.6666666666666666,228,range.jl,695
Pluto,getindex,3,0.6666666666666666,356,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,188
Pluto,getindex,3,0.6666666666666666,48,strings/substring.jl,216
Pluto,getindex,3,0.6666666666666666,56,show.jl,336
Pluto,getindex,3,0.6666666666666666,86,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframerow/dataframerow.jl,212
Pluto,getindex,3,0.6666666666666666,87,bitarray.jl,666
Pluto,getindex,3,1.0,134,abstractarray.jl,1057
Pluto,getindex,3,1.0,201,array.jl,813
Pluto,getindex,3,1.0,36,number.jl,75
Pluto,getindex,3,1.0,47,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Random/src/Random.jl,183
Pluto,getindex,3,1.0,47,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Random/src/Random.jl,201
Pluto,getindex,3,1.0,55,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframerow/dataframerow.jl,210
Pluto,getindex,3,1.0,61,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/iteration.jl,80
Pluto,getindex,3,1.0,93,number.jl,76
Pluto,getindex,3,1.0,94,/home/artem/.julia/packages/DataFrames/oQ5c7/src/subdataframe/subdataframe.jl,180
Pluto,getindex,3,1.0,97,/home/artem/.julia/packages/DataFrames/oQ5c7/src/subdataframe/subdataframe.jl,160
Pluto,getindex,35,0.9714285714285714,52,array.jl,809
Pluto,getindex,376,0.8643617021276596,52,array.jl,809
Pluto,getindex,38,0.6052631578947368,279,array.jl,418
Pluto,getindex,4,0.0,194,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframe/dataframe.jl,431
Pluto,getindex,4,0.25,47,namedtuple.jl,112
Pluto,getindex,4,0.75,68,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/iteration.jl,191
Pluto,getindex,4,0.75,92,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframe/dataframe.jl,478
Pluto,getindex,4,1.0,184,/home/artem/.julia/packages/PooledArrays/pRqRP/src/PooledArrays.jl,330
Pluto,getindex,4,1.0,38,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Random/src/Random.jl,164
Pluto,getindex,4,1.0,47,namedtuple.jl,113
Pluto,getindex,427,0.8735362997658079,47,namedtuple.jl,113
Pluto,getindex,5,0.8,82,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,217
Pluto,getindex,53,1.0,46,refvalue.jl,32
Pluto,getindex,58,0.0,124,iddict.jl,90
Pluto,getindex,6,0.5,87,/home/artem/.julia/packages/DataFrames/oQ5c7/src/subdataframe/subdataframe.jl,177
Pluto,getindex,6,1.0,85,reinterpretarray.jl,124
Pluto,getindex,66,0.9242424242424242,100,multidimensional.jl,557
Pluto,getindex,7,0.0,718,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframe/dataframe.jl,445
Pluto,getindex,7,1.0,362,array.jl,833
Pluto,getindex,71,0.647887323943662,111,broadcast.jl,573
Pluto,getindex,76,0.9473684210526315,55,array.jl,413
Pluto,getindex,78,0.8076923076923077,134,abstractarray.jl,1057
Pluto,getindex,8,1.0,182,subarray.jl,287
Pluto,getindex,9,0.4444444444444444,213,subarray.jl,254
Pluto,getindex,9,0.4444444444444444,816,range.jl,293
Pluto,getindex_continued,1,1.0,905,strings/string.jl,216
Pluto,getkey,3,0.6666666666666666,125,weakkeydict.jl,88
Pluto,getkey,3,0.6666666666666666,144,dict.jl,557
Pluto,getpass,1,0.0,202,util.jl,248
Pluto,getpass,1,1.0,53,util.jl,257
Pluto,getpid,1,1.0,49,libc.jl,256
Pluto,getproperty,1,0.0,52,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/abstractdataframe.jl,348
Pluto,getproperty,1,1.0,47,Base.jl,26
Pluto,getproperty,10,0.9,226,/home/artem/.julia/packages/Tables/nGOci/src/Tables.jl,420
Pluto,getproperty,2,0.5,475,/home/artem/.julia/packages/DataFrames/oQ5c7/src/groupeddataframe/groupeddataframe.jl,236
Pluto,getproperty,2363,0.8387642826914938,47,Base.jl,33
Pluto,getproperty,758,0.8456464379947229,47,Base.jl,28
Pluto,getptls,1,1.0,47,boot.jl,327
Pluto,gettypeinfos,15,0.06666666666666667,168,show.jl,670
Pluto,global_logger,1,1.0,47,logging.jl,488
Pluto,global_logger,2,0.0,93,logging.jl,490
Pluto,glue_src_bitchunks,1,1.0,340,bitarray.jl,128
Pluto,glue_src_bitchunks,1,1.0,340,bitarray.jl,128
Pluto,gmpz,1,1.0,58,gmp.jl,140
Pluto,grisu,3,1.0,1191,grisu/grisu.jl,61
Pluto,grisu,3,1.0,88,grisu/grisu.jl,61
Pluto,grow_to!,119,0.15966386554621848,399,array.jl,767
Pluto,grow_to!,245,0.004081632653061225,522,dict.jl,149
Pluto,grow_to!,64,0.28125,196,array.jl,746
Pluto,grow_to!,83,0.012048192771084338,385,dict.jl,138
Pluto,h,1,1.0,44,/home/artem/.julia/pluto_notebooks/Fascinating discovery 7.jl#==#e0d651de-6598-11eb-287d-e1420f78bf1f,1
Pluto,h,1,1.0,70,/home/artem/.julia/pluto_notebooks/Cute revelation 8.jl#==#e08d329c-6598-11eb-1f5a-b7ff54190932,3
Pluto,handle_message,4,0.5,94,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Test/src/logging.jl,41
Pluto,handle_message,4,0.5,96,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Logging/src/ConsoleLogger.jl,98
Pluto,handle_message,4,0.5,96,logging.jl,547
Pluto,handle_message,4,0.75,86,logging.jl,94
Pluto,handle_single_case!,1,0.0,397,compiler/ssair/inlining.jl,801
Pluto,has_fast_linear_indexing,1,1.0,36,reducedim.jl,182
Pluto,has_free_typevars,1,0.0,64,reflection.jl,513
Pluto,has_free_typevars,4,0.0,64,reflection.jl,513
Pluto,has_nondefault_cmd_flags,1,1.0,141,cmd.jl,33
Pluto,has_nontrivial_const_info,1,0.0,212,compiler/typeutils.jl,35
Pluto,has_offset_axes,1,1.0,70,abstractarray.jl,85
Pluto,has_offset_axes,19,0.10526315789473684,47,abstractarray.jl,86
Pluto,has_offset_axes,37,0.2972972972972973,70,abstractarray.jl,85
Pluto,has_tight_type,14,0.9285714285714286,142,show.jl,659
Pluto,has_typevar,6,0.0,69,show.jl,483
Pluto,hasfastin,11,0.8181818181818182,51,abstractset.jl,295
Pluto,hasfastin,3,0.6666666666666666,36,abstractset.jl,293
Pluto,hasfastin,8,0.875,36,abstractset.jl,294
Pluto,hash,1,0.0,117,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframerow/dataframerow.jl,457
Pluto,hash,1,0.0,225,tuple.jl,321
Pluto,hash,1,0.0,54,/home/artem/.julia/packages/DataFrames/oQ5c7/src/dataframerow/dataframerow.jl,457
Pluto,hash,1,1.0,155,loading.jl,178
Pluto,hash,1,1.0,229,/home/artem/.julia/packages/CSV/YUbbG/src/utils.jl,19
Pluto,hash,1,1.0,268,version.jl,194
Pluto,hash,1,1.0,47,multidimensional.jl,1431
Pluto,hash,1,1.0,47,tuple.jl,319
Pluto,hash,1,1.0,56,char.jl,218
Pluto,hash,1,1.0,56,hashing.jl,19
Pluto,hash,1,1.0,56,hashing2.jl,243
Pluto,hash,1,1.0,61,float.jl,571
Pluto,hash,1,1.0,66,hashing.jl,73
Pluto,hash,1,1.0,68,loading.jl,100
Pluto,hash,1,1.0,76,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/versions.jl,261
Pluto,hash,1,1.0,76,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,21
Pluto,hash,1,1.0,76,float.jl,572
Pluto,hash,1,1.0,77,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Distributed/src/messages.jl,15
Pluto,hash,1,1.0,80,namedtuple.jl,174
Pluto,hash,1,1.0,85,hashing.jl,72
Pluto,hash,1,1.0,95,char.jl,210
Pluto,hash,1,1.0,98,/home/artem/.julia/packages/HTTP/hbs7O/src/cookies.jl,93
Pluto,hash,11,0.5454545454545454,297,abstractdict.jl,481
Pluto,hash,11,0.8181818181818182,860,abstractarray.jl,2259
Pluto,hash,11,1.0,72,tuple.jl,320
Pluto,hash,118,0.8898305084745762,52,hashing.jl,18
Pluto,hash,16,0.9375,76,pair.jl,52
Pluto,hash,2,1.0,79,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Distributed/src/remotecall.jl,126
Pluto,hash,3,0.6666666666666666,203,hashing2.jl,239
Pluto,hash,4,1.0,55,float.jl,575
Pluto,hash,78,0.9102564102564102,71,hashing.jl,23
Pluto,hash_64_64,1,1.0,489,hashing.jl,27
Pluto,hash_uint,1,1.0,45,hashing.jl,63
Pluto,hash_uint64,1,1.0,45,hashing.jl,62
Pluto,hashindex,119,0.8403361344537815,87,dict.jl,168
Pluto,haskey,1,0.0,58,/home/artem/.julia/packages/OrderedCollections/Vaq3d/src/ordered_dict.jl,393
Pluto,haskey,1,0.0,64,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,112
Pluto,haskey,1,1.0,140,dict.jl,757
Pluto,haskey,1,1.0,57,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/ext/TOML/src/parser.jl,34
Pluto,haskey,1,1.0,57,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,111
Pluto,haskey,1,1.0,57,iterators.jl,247
Pluto,haskey,1,1.0,61,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/LibGit2/src/types.jl,1277
Pluto,haskey,1,1.0,83,/home/artem/.julia/packages/DataFrames/oQ5c7/src/other/index.jl,113
Pluto,haskey,102,0.7156862745098039,55,dict.jl,535
Pluto,haskey,11,0.7272727272727273,53,abstractdict.jl,17
Pluto,haskey,3,0.6666666666666666,103,weakkeydict.jl,111
Pluto,haskey,3,0.6666666666666666,56,show.jl,334
Pluto,haskey,4,1.0,48,namedtuple.jl,288
Pluto,haskey,437,0.8741418764302059,48,namedtuple.jl,288
Pluto,haskey,57,0.7894736842105263,53,abstractdict.jl,17
Pluto,haslength,2,1.0,69,generator.jl,98
Pluto,haslength,59,0.7457627118644068,69,generator.jl,98
Pluto,hasmethod,122,0.9016393442622951,67,reflection.jl,1254
Pluto,hasproperty,1,0.0,55,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/abstractdataframe.jl,93
Pluto,hasproperty,1,1.0,55,/home/artem/.julia/packages/DataFrames/oQ5c7/src/abstractdataframe/abstractdataframe.jl,92
Pluto,hasuniquerep,1,0.0,389,compiler/typeutils.jl,21
Pluto,hcat,1,1.0,84,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/SparseArrays/src/sparsevector.jl,1072
Pluto,heads,6,0.3333333333333333,63,tuple.jl,191
Pluto,hex,6,0.8333333333333334,429,intfuncs.jl,640
Pluto,hex2bytes!,1,1.0,485,strings/util.jl,622
Pluto,hex2bytes,1,1.0,81,strings/util.jl,608
Pluto,hex2bytes,2,1.0,52,strings/util.jl,607
Pluto,hide_argument_name,1,1.0,38,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,865
Pluto,hide_argument_name,1,1.0,388,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,853
Pluto,hide_argument_name,1,1.0,52,/home/artem/.julia/packages/Pluto/fxtGo/src/analysis/ExpressionExplorer.jl,864
Pluto,high,1,1.0,54,grisu/fastfixed.jl,144
Pluto,homedir,1,1.0,427,path.jl,64
Pluto,ht_keyindex,221,0.6742081447963801,521,dict.jl,278
Pluto,ht_keyindex2!,288,0.7222222222222222,1044,dict.jl,303
Pluto,hton,10,1.0,45,io.jl,542
Pluto,hvcat,1,0.0,710,abstractarray.jl,1771
Pluto,hx,1,1.0,80,float.jl,568
Pluto,ident_cmp,1,1.0,49,version.jl,147
Pluto,ident_cmp,3,0.6666666666666666,355,version.jl,152
Pluto,identify_package,1,1.0,270,loading.jl,225
Pluto,identify_package,1,1.0,492,loading.jl,211
Pluto,identify_package,1,1.0,56,loading.jl,207
Pluto,identity,2,1.0,37,operators.jl,511
Pluto,identity,20,0.8,37,operators.jl,511
Pluto,idf,1,1.0,1666,compiler/ssair/slot2ssa.jl,274
Pluto,ifelse_tfunc,1,0.0,287,compiler/tfuncs.jl,203
Pluto,ignorestatus,1,1.0,88,cmd.jl,200
Pluto,imag,2,0.5,47,complex.jl,76
Pluto,implicit_manifest_deps_get,1,1.0,385,loading.jl,623
Pluto,implicit_manifest_uuid_path,1,1.0,392,loading.jl,635
Pluto,implicit_project_deps_get,1,1.0,376,loading.jl,609
Pluto,improvable_via_constant_propagation,1,0.0,272,compiler/typeutils.jl,162
Pluto,in,1,0.0,132,/home/artem/.julia/packages/CategoricalArrays/ZjBSI/src/array.jl,952
Pluto,in,1,0.0,172,range.jl,1047
Pluto,in,1,0.0,45,strings/search.jl,535
Pluto,in,1,0.0,48,range.jl,1040
Pluto,in,1,0.0,73,abstractdict.jl,65
Pluto,in,1,1.0,194,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/versions.jl,223
Pluto,in,1,1.0,348,/home/artem/.julia/packages/DataStructures/ixwFs/src/sparse_int_set.jl,51
Pluto,in,1,1.0,47,number.jl,218
Pluto,in,1,1.0,62,show.jl,332
Pluto,in,1,1.0,74,bitset.jl,340
Pluto,in,1,1.0,74,bitset.jl,340
Pluto,in,1,1.0,92,/buildworker/worker/package_linux64/build/usr/share/julia/stdlib/v1.5/Pkg/src/versions.jl,170
Pluto,in,14,0.7857142857142857,65,dict.jl,536
Pluto,in,17,0.058823529411764705,259,dict.jl,746
Pluto,in,18,0.4444444444444444,75,iddict.jl,158
Pluto,in,19,0.42105263157894735,51,abstractdict.jl,19
Pluto,in,2,0.5,46,env.jl,82
Pluto,in,3,0.0,45,abstractdict.jl,27
Pluto,in,3,0.3333333333333333,48,char.jl,206
Pluto,in,4,0.5,65,strings/search.jl,141
Pluto,in,45,0.0,137,abstractdict.jl,19
Pluto,in,45,0.6666666666666666,57,set.jl,56
Pluto,in,58,0.7586206896551724,75,iddict.jl,158
Pluto,in,6,0.0,242,/home/artem/.julia/packages/DataStructures/ixwFs/src/sorted_dict.jl,296
Pluto,in,6,0.8333333333333334,47,operators.jl,1053
Pluto,in,7,0.7142857142857143,283,operators.jl,1055
Pluto,in,73,0.4383561643835616,283,operators.jl,1055
Pluto,in,8,0.0,53,dict.jl,746
Pluto,in,9,0.6666666666666666,57,idset.jl,19
Pluto,inbounds_option,1,1.0,131,compiler/utilities.jl,243
Pluto,inc,2,0.0,142,multidimensional.jl,360
Pluto,include,1,0.0,777,client.jl,446
Pluto,include,1,1.0,47,/home/artem/.julia/packages/Pluto/fxtGo/src/Pluto.jl,11
Pluto,include,1,1.0,47,docs/Docs.jl,12
Pluto,include,1,1.0,47,filesystem.jl,5
Pluto,include,1,1.0,47,grisu/grisu.jl,3
Pluto,include,1,1.0,47,libc.jl,3
Pluto,include,1,1.0,47,math.jl,3
Pluto,include,1,1.0,47,pcre.jl,5
Pluto,include,1,1.0,47,ryu/Ryu.jl,1
Pluto,include,1,1.0,47,threads.jl,6
Pluto,include,1,1.0,49,/home/artem/.julia/packages/Pluto/fxtGo/test/helpers.jl,94
Pluto,include,1,1.0,49,/home/artem/.julia/packages/Pluto/fxtGo/test/helpers.jl,94
Pluto,include,1,1.0,49,/home/artem/.julia/packages/Pluto/fxtGo/test/helpers.jl,94
Pluto,include,1,1.0,49,/home/artem/.julia/packages/Pluto/fxtGo/test/helpers.jl,94
Pluto,include,1,1.0,49,/home/artem/.julia/packages/Pluto/fxtGo/test/helpers.jl,94
